Section ID,Section Depth T (cm),Section Depth B (cm),Corrected mblf T,Age cal yr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
GLAD2-LT01-2B-15H-1,0,2,39.23,61384.3,44.17,23.35,40.54,48.31,56.76,28.71,30.96,47.43,33.74,36.33,28.38,25.31,46.8,42.02,21.02,25.17,29.8,24.7,45,28.17,46.87,35.95,47.49,15.92,22.04,20.41,24.01,45.38,41.36,30.89,40.1,29.95,47.55,33.7,49.69,19.39,30.01,23.27,25.79,31.86,23.14,40.41,58.17,37.83,39.26,22.11,24.76,27.76,32.74,28.44
GLAD2-LT01-2B-15H-1,40,42,39.623,61938.43,40.46,71.84,112.98,110.54,28.53,48.88,46.65,74.92,20.22,53.34,37.21,24.29,87.16,43.27,67.61,65.7,59.05,22.86,42.58,20.9,97.27,35.52,98.11,73.04,45.39,100.77,62.89,24.63,39.16,106.97,29.56,26.1,81.39,23.47,26.01,40.89,79.06,45.82,31.69,88,26.49,35.08,74.15,79.94,36.7,35.81,50.09,56.48,89,35.24
GLAD2-LT01-2B-15H-1,80,82,40.017,62493.97,24.86,42.3,27.11,16.46,39.64,24.92,21.05,17.63,15.21,28.24,21.55,30.34,32.24,83.2,18.9,54.94,16.98,28.71,124.08,29.56,13.42,22.07,15.92,17.78,25.25,79.17,40.62,25.54,31.79,25.53,16.25,19.72,20.61,14.06,23.64,21.25,52.43,28.87,13.76,13.24,24.71,15.94,16.71,15.15,32.04,20.41,12.18,30,16.22,25.17
GLAD2-LT01-2B-15H-1,100,102,40.214,62771.74,23.8,21.42,19.13,15.79,17.34,12.62,19.06,35.4,34.69,26.76,18.65,23.44,86.88,14.97,18.86,29.36,20.21,92.52,39.64,27.76,22.41,24.47,29.19,26.49,22.12,22.65,25.78,22.59,25.15,26.99,23.76,11.84,19.68,82.13,19.74,13.01,18.39,23.42,97.11,14.9,22.92,94.27,38.49,14.19,87.59,11.9,17.21,15.97,81.62,35.02
GLAD2-LT01-2B-15H-1,120,122,40.41,63048.1,20.42,23.54,20.69,74.87,11.09,40.32,10.23,42.02,17.8,13.88,15.24,91.18,45.39,91.17,100.23,100.84,40.1,40.66,14.2,59.93,9.11,12.82,16.21,29.63,85.37,13.78,13.84,22.38,29.15,35.5,82.36,111.24,28.04,19.61,97.65,18.55,13.68,10.71,18.34,23.02,102.4,24.4,40.98,96.86,12.94,17.88,16.18,12.73,82.78,17.89
GLAD2-LT01-2B-15H-1,140,142,40.607,63325.87,23.49,13.53,21.82,21.88,85.19,21.07,23.56,19.06,20.58,22.67,12.01,14.53,20.2,27.47,47.13,56.05,52.41,17.86,23.79,19.88,12.19,30.63,21.67,17.84,25.13,21.82,18.65,12.24,16.88,16.61,49.53,25.23,20.53,16.09,28.88,18.37,14.56,15.28,23.89,32.48,100.86,14.91,16.39,21.49,25.43,92.47,21.87,21.44,15.17,35.31
GLAD2-LT01-2B-15H-2,0,2,40.705,63464.05,19.36,64.27,14.65,66.57,24.39,15.13,39.65,33.17,22.71,13.22,57.91,19.33,11.93,11.71,17.02,17.25,59.96,65.72,13.06,22.4,40.91,18.1,22.42,33.01,67.89,52.5,74.69,33.6,34.21,15.57,27.78,29.94,35.24,17.03,26.59,51.04,17.5,40.09,11.72,23.17,60.9,60.82,18.37,17.98,19.32,19.82,21.58,18.93,36.88,71.25
GLAD2-LT01-2B-15H-2,20,22,40.902,63741.82,40.93,70.34,31.65,34.37,67.91,10.82,52.76,24.49,15.52,27.62,14.03,61.98,17.24,16.75,23.95,56.59,28.37,21.04,33.49,19.55,24.76,33.03,19.73,13.82,29.72,21.13,35.7,24.56,63.2,25.65,12.25,33.24,18.78,42.78,26.41,51.18,22.22,27.48,13.33,10.66,18.24,60.96,22.88,34,41.59,17.58,25.52,28.02,18,62.25
GLAD2-LT01-2B-15H-2,40,42,41.099,64019.59,62.96,18.66,19.33,28.06,38.58,46.06,12.18,29.95,21.93,12.22,27.07,19.85,12.89,9.79,50,34.42,18.2,16.2,32.61,34.24,19.53,44.1,16.11,24.18,17.63,16.34,19.57,31.26,38.72,52.86,16.89,41.95,14.92,18.19,14.69,26.14,16.2,13.51,54.66,45.58,26.4,14.44,15.24,68.68,12.2,63.92,19.83,20.6,22.36,22.97
GLAD2-LT01-2B-15H-2,80,82,41.492,64573.72,20.36,21.03,14.7,19.18,20.85,12.12,17.55,15.33,43.35,18.1,30.91,15.66,25.96,20,13.06,21.51,49.18,15.85,34.44,18.13,14.08,41.07,18.75,14.69,13.68,13.81,21.28,25.47,16.27,12.87,39.82,17.3,18.97,20.35,15.21,15.32,16.51,13.4,14.2,18.12,11.26,12.75,22.99,25.27,15.67,16.22,16.7,20.93,20.99,17.99
GLAD2-LT01-2B-15H-2,100,102,41.689,64851.49,21.09,24.88,17.89,40.73,30.12,47.83,12.56,17.89,17.84,16.93,13.54,17.15,19.7,46.73,11.85,18.34,39.6,12.52,26.37,18.65,16.69,36.06,16.93,31.44,35.2,17.97,10.81,33.44,15.32,17.66,24.06,18.53,57.67,17.4,48.75,15.58,26.77,15.36,13.52,44.49,48.44,19.8,44.4,18.66,12.66,40.48,18.92,14.3,49.6,12.25
GLAD2-LT01-2B-15H-2,120,122,41.886,65129.26,17.5,24.1,13.72,17.91,29.09,14.56,12.13,15.99,13.68,19.89,18.09,12.11,18.5,15.64,32.63,13.19,14.32,19.35,15.85,27.85,19.02,30.88,23.42,11.28,13.19,19.13,15.71,35.06,22.56,24.72,15.07,20.47,18.5,18.13,9.39,20.8,28.25,45.07,18.91,17.79,14.72,14.29,20.13,23.61,21.36,12.29,25.08,29.89,15.9,21.46
GLAD2-LT01-2B-15H-2,140,142,42.082,66962.364,12.96,13.47,10.62,18.67,22.95,17.34,14.17,25.9,23.69,16.44,15.64,23.88,15.64,35.83,51.56,11.35,16.8,13.78,11.95,14.07,17.03,37.44,20.71,12.97,13.57,12.82,14.12,12.73,17.44,24.86,12.06,13.55,12.77,12.63,12.05,56.68,18.96,11.86,40.67,14.48,15.27,17.84,21.05,11.65,18.64,19.89,24.8,18.84,18.11,23.54
GLAD2-LT01-2B-16H-1,0,2,42.23,69419.46,15.79,14.56,10.75,17.35,47.29,16.21,48.92,40.25,13.86,20.62,14.76,10.8,13.13,14.72,22.79,13.77,16.3,19.9,16.14,13.49,17.85,19.39,26.31,12.67,13.2,62.99,12.31,20.31,10.11,12.6,15.98,11.51,16.67,15.76,16.52,11.46,69.06,25.17,12.05,17.22,39.37,21.74,14.31,27.42,17.12,27.91,16.8,21.85,22.25,11.56
GLAD2-LT01-2B-16H-1,20,22,42.43,72739.86,39.4,46.88,38.31,54.6,52.79,56.22,65,61.11,39.64,54.25,42.66,44.03,65.49,46.44,58.06,12.57,44.79,40.21,46.4,18.23,57.55,49.28,34.82,67.05,62.32,47.1,22.05,43.97,46.07,17.76,43.19,62.76,15.44,43.81,65.97,42.59,40.96,45.05,41.74,37.45,49.92,67.36,39.91,68.62,41.53,45.61,58.11,46.81,43.57,32.53
GLAD2-LT01-2B-16H-1,40,42,42.63,76060.26,39.62,54.11,47.07,37.96,54.8,52.76,56.25,64,61.47,39.6,42.99,44.17,66.36,45.91,58.14,12.51,44.71,40.71,46.37,18.44,57.37,49.46,34.71,66.79,62.29,47.53,22.36,44.34,45.99,17.89,43.07,63.19,15.79,43.83,66.19,42.51,41.33,45.52,41.67,37.12,50,67.8,39.61,67.94,41.16,44.62,57.72,46.59,43.5,32.78
GLAD2-LT01-2B-16H-1,60,62,42.83,79380.66,50.53,48.37,63.35,40.76,59.32,42.05,50.11,63.72,42.34,77.9,39.94,50.71,16.05,26.34,57.44,70.92,48.36,48.29,49.42,64.43,17.28,57.96,49.09,67.87,51.82,52.18,52.98,30.03,64.48,66.65,42.34,63.98,14.33,42.54,52.71,54.5,48.01,71.12,27.98,57.54,54.7,53.82,54.05,61.85,65.8,50.81,61.86,54.13,55.85,53.52
GLAD2-LT01-2B-16H-1,100,102,43.23,86021.46,18.19,13.74,49.08,25.33,24.96,23.9,58.05,16.25,45.35,18.03,20.22,22.27,20.63,38.79,26.53,47.97,19.05,23.37,18.76,21.12,30.17,14.98,13.27,31.85,15.27,48.47,15.06,14.77,59.41,34.77,39.28,14.16,13.08,15.93,42.54,44.34,42.75,16.4,24.54,24.89,17.68,16.69,34.55,19.02,14.55,17.1,38.18,19.62,16.3,23.74
GLAD2-LT01-2B-16H-1,120,122,43.43,89341.86,12.26,39.98,29.8,19.24,14.66,14.65,13.62,33.88,15.29,12.45,21.94,16.63,21.35,22.15,12.78,15.56,22.86,23.26,14.93,19.74,17.86,25.98,17.65,13.24,14.01,19.36,27.93,20.1,44.42,29.6,15.1,12.76,61.71,41.95,27.2,15.28,33.81,16.77,18.99,17.67,13.02,22.53,19.67,12.8,13.32,14.91,17.78,47.78,42.73,43.4
GLAD2-LT01-2B-16H-1,140,142,43.63,92662.26,26.55,14.85,48.23,9.83,15,14.35,17.78,14.42,52.99,55.1,15.51,54.27,27.02,12.17,25.36,29.12,15.75,31.87,23.75,18.2,50.07,16.56,17.14,34.32,20.48,21,50.53,21.29,63.97,30.67,55.81,33.96,33.79,17.22,21.23,20.92,26.28,15.66,18.95,20.49,19.46,18.07,30.63,16.94,15.76,11.9,18.96,12.43,9.86,39.4
GLAD2-LT01-2B-16H-2,0,2,43.745,94571.49,24.29,19.49,23.97,37.78,13.94,15.11,22.12,37.15,15.85,69.32,19.72,17.01,22.66,32.86,72.12,63.38,13.88,17.22,20.69,43.37,14.49,24.26,17.78,17.29,29.66,15.51,30.73,26.91,17.82,17.48,41.58,16.9,27.7,12.93,32.86,27.35,14.76,27.77,14.7,19.81,33.07,22.99,21.78,24.51,18.19,20.61,34.49,17.29,21.37,13.81
GLAD2-LT01-2B-16H-2,40,42,44.145,101212.29,14.37,60.48,21.36,17.74,22.38,20.9,31.66,18.51,31.25,32.47,27.52,30.67,14.42,27.35,17.69,23.27,13.54,21.7,23.31,17.76,18.38,40.03,27.76,31.89,18.64,12.65,8.3,17.07,14.56,25.92,25.85,36.53,27.08,13.01,35.16,20.44,18.37,22,17.31,12.38,49.26,47.14,17.9,14.7,31.97,13.81,27.11,15.78,49.49,20.72
GLAD2-LT01-2B-16H-2,60,62,44.345,104532.69,63.36,32.65,31.96,20.56,19.18,29.39,31.64,72.02,23.68,17.08,22.71,78.39,36.96,25.92,14.49,23.88,25.31,72.68,13.59,21.18,13.26,15.45,16.67,63.42,20.76,31.71,78.57,33.54,29.8,29.58,16.5,17.58,67.35,63.28,31.71,22.19,29.62,40.17,13.6,38.4,34.71,58.86,27.04,30.38,73.47,26.33,23.41,33.98,37.98,59.95
GLAD2-LT01-2B-16H-2,80,82,44.545,107853.09,57.18,56.6,29.09,70.61,23.27,27.15,27.35,67.69,21.95,14.97,26.25,62.86,59.72,65.12,21.25,58.94,61.13,34.48,26.34,29.62,21.27,64.67,33.11,18.95,23,31.88,25.16,40.23,16.91,73.96,36.09,64.19,73.22,21.74,61.91,66.94,70.41,21.63,24.13,51.07,57.96,68.31,17.16,71.33,57.76,58.5,31.28,19,71.19,34.1
GLAD2-LT01-2B-16H-2,100,102,44.745,111173.49,46.89,31.05,33.07,43.61,44.01,9.39,41.2,45.24,32.65,28.16,43.67,27.15,36.74,38.44,32.92,32.63,37.19,30.3,31.78,19.9,31.84,34.97,23.79,47.77,46.38,33.88,36.5,28.64,36.77,42.32,42.91,10.18,43.04,47.81,30.48,33.16,30.25,36.45,43.78,24.56,22.11,17.92,29.86,23.55,35.22,47.63,41.54,43.49,44.35,41.28
GLAD2-LT01-2B-20A-1,120,122,53.449,136697.521,45.56,29.24,28.46,30.64,50.4,22.52,43.27,40.15,38.9,38.74,24.88,25.61,15.37,26.77,25.5,19.95,33.96,34.3,13.74,34.21,25.65,22.22,26.22,26.73,19.71,17.76,28.85,40.86,20.46,19.46,38.56,18.79,40,24.9,28.63,37.51,22.17,23.54,18.42,23.83,23.57,23.39,56.91,21.5,23.27,29,47.86,31.14,28.75,26.02
GLAD2-LT01-2B-20A-2,0,2,53.787,137890.323,20.29,48.63,18.16,23.29,46.19,29.25,61.03,33.43,55.73,28.1,26.33,33.01,17.3,17.15,10.69,36.32,14.16,34.58,34.13,30.42,14.5,28.14,28.12,29.82,23.84,70.24,54.65,16.7,27.91,28.74,15.18,49.25,39.18,33.24,41.05,18.62,41.73,27.97,62.15,15.38,23.29,37.5,34.85,22.37,68.78,51,34.35,40.92,47.01,71.16
GLAD2-LT01-2B-20A-2,20,22,53.975,138553.775,49.33,22.32,18.7,48.59,23.31,17.8,29.53,47.37,32.67,28.01,30.12,15.92,42.86,66.96,24.56,43.13,34.17,62.23,29.38,15.42,26.38,17.78,43.97,32.64,19.39,51.01,22.28,27.42,31.96,45.17,30.5,30.18,25.62,13.43,16.13,42.42,20.21,42.4,22.68,24.22,21.02,20.61,47.11,29.01,33.18,40.26,18.45,22.73,28.5,28.01
GLAD2-LT01-2B-20A-2,40,42,54.163,139217.227,39.36,23.47,16.14,17.63,18.62,13.27,13.93,17.38,21.05,19.36,16.67,15.15,36.82,15.63,26.32,16.81,18.43,24.27,36.95,21.62,17.75,19.08,20.01,24.18,20.33,15.4,27.67,19.14,36.32,23.31,22.3,20.35,48.98,20.14,26.98,21.99,31.28,21.05,15.67,,,,,,,,,,,
GLAD2-LT01-2B-20A-2,60,62,54.351,139880.679,24.54,14.22,19.71,27.61,15.34,32.06,19.96,20.67,20.02,24.36,26.99,23.51,23.67,19.23,27.03,29.87,55.14,27.79,33.26,15.24,42.54,63.99,24.54,39.41,25.44,14.86,16.47,17.2,22.27,21.03,22.11,51.48,27.88,19.37,30.56,18.83,23.47,41.07,19.8,19,22.45,26.59,22.12,,,,,,,
GLAD2-LT01-2B-20A-2,80,82,54.539,140544.131,71.65,19.77,32.08,20.51,45.31,59.34,23.78,30.3,31.07,19.87,13.15,32.87,34.36,67.16,19.81,26.75,23.95,12.86,24.56,18.77,28.29,15.05,26.33,26.97,18.5,25.96,72.59,23.37,55.32,34.87,43.32,26.12,19.89,46.09,32.13,12.65,25.49,54.13,35.08,21.44,59.29,14.97,28.83,31.98,48.11,22.66,15.1,23.21,37.21,26.18
GLAD2-LT01-2B-20A-2,120,122,54.916,141874.564,61.32,19.2,60.15,14.7,54.7,18.49,14.97,24.5,50.62,24.16,45.59,62.16,14.32,33.41,50.6,25.17,58.11,27.96,36.01,30.96,28.16,20.97,35.89,19.21,17.72,29.22,45.34,16.54,13.74,53.57,16.18,12.96,35.9,77.13,36.94,18.21,51.62,61.64,40.04,14.97,27.94,19.73,32.25,40.95,79.22,12.23,12.48,81.88,,
GLAD2-LT01-2B-20A-2,140,142,55.104,142538.016,63.31,33.23,39.26,25,40.38,28.06,51.66,17.32,42.3,54.54,41.11,73.02,14.39,99.11,63.13,17.45,43.8,48.26,13.42,30.04,18.89,20.11,32.07,75.83,50.68,51.06,44.38,23.15,52.94,18.29,24.22,16.74,31.07,82.29,41.3,71.34,38.56,23.5,77.86,59.77,31.67,46.54,111.18,59.66,16.19,32.42,34.34,71.06,,
GLAD2-LT01-2B-21E-1,5,7,55.388,143540.252,78.04,15.62,33.23,30.46,74.16,51.04,60.74,77.72,71.26,11.45,16.41,35.5,68.7,72.48,34.23,88.22,72.56,12.01,11.57,30.46,77.66,36.93,87.06,63.73,72.56,35.8,23.83,75.36,31.09,69.96,23.68,37.5,33.2,26.38,17.52,31.39,43.07,77.76,100.22,53.27,28.98,60.51,100.26,26.94,19.53,68.63,56.65,9.97,81.47,44.32
GLAD2-LT01-2B-21E-1,15,17,55.463,143804.927,15.75,80.54,71.53,88.33,40.07,13.81,26,80.35,13.96,18.42,90.37,46.67,86.81,35.53,15.81,72.14,27.35,49.26,58.38,95.12,46.24,61.45,82.97,82,30.61,69.98,55.77,60.88,55.59,14.45,12.39,40.55,47.02,113.42,77.98,46.04,47.73,27.08,12.18,24.07,63.61,34.38,37.53,25.5,60.33,59.23,83.47,30.43,38.98,
GLAD2-LT01-2B-21E-1,35,37,55.613,144334.277,72.94,78.48,67.36,37.96,42.25,21.85,50.83,10.14,11.12,21.19,20.06,55.01,18.03,22.23,23.68,26.43,26.16,24.85,22.32,11.16,29.85,83.95,14.7,53.47,59.29,70.4,7.79,17.49,20.74,34.85,92.26,32.26,78.2,20.8,22.61,17.29,66.94,30.91,73.78,76.79,48.88,72.86,55.72,32.3,77.48,22.73,36.53,94.09,77.1,10.91
GLAD2-LT01-2B-21E-1,55,57,55.764,144867.156,71.59,84.23,27.8,33.27,16.21,69.82,81.99,30.68,65.24,34.94,56.21,65.14,57.42,44.51,20.18,67.22,65.58,37.09,11.71,20.82,70.62,37.31,28.83,71.22,67.07,74.65,66.93,70.32,55.39,28.87,70.89,69.15,41.17,26.35,76.33,49.08,71.73,12.99,52.65,38.88,63.41,22.84,42.86,86.11,30.68,66.08,79.37,27.56,65.19,91.32
GLAD2-LT01-2B-21E-1,95,97,56.065,145929.385,74.23,10.19,27.72,47.36,78.72,51.44,28.66,78.23,61.79,85.58,54.39,66.55,23.69,12.18,14.7,71.64,102.74,86.89,12.97,73.7,39.76,70.18,72.54,23.7,94.96,61.5,51.23,46,16.48,60.84,58.2,38.78,83.13,88.78,86.39,68.56,101.3,31.02,21,89.06,92.68,46.17,74.52,37.05,59.9,32.25,79.55,75.27,38.78,42.4
GLAD2-LT01-2B-21E-1,115,117,56.215,146458.735,57.55,14.22,64.9,28.69,53.55,68.37,73.93,62.46,51.3,63.87,51.73,48.88,76.36,24.08,29.79,71.3,53.41,86.4,33.68,40.27,21.09,72.22,62.82,40.72,72.92,64.2,65.3,74.73,85.64,54.27,69.06,71.47,78.62,52.82,47.62,77.25,51.57,16.8,11.22,54.1,53.42,26.48,54.76,83.32,25.91,25.05,55.39,19.26,10.61,22.34
GLAD2-LT01-2B-21E-1,135,137,56.366,146991.614,57.89,40.42,16.47,26.51,59.67,25.01,73.1,28.99,48.3,69.67,55.94,44.22,60.31,62.06,64.91,28.83,57.89,47.28,58.3,27.69,19.17,40.69,23.29,61.73,22.36,65.65,30.2,16.77,79.14,36.42,74.91,63.19,65.33,30.02,56.77,71.2,12.45,63.7,35.52,60.75,16.1,73.87,15.58,54.9,31.87,24.8,49.41,70.33,82.74,19.44
GLAD2-LT01-2B-21E-2,20,22,56.685,148117.365,58.08,42.61,36.34,50.89,69.83,53.76,73.52,72.15,16.25,55.69,48.24,24.39,73.5,32.29,31.22,19.39,94.04,63.08,54.3,60.09,61.13,56.42,44.75,51.92,52.3,67.07,40.21,65.38,65.98,78.28,19.98,76.1,46.63,66.8,75.82,76.33,75.18,53.43,61.34,14.55,53.95,57.22,61.94,41.24,77.22,17.96,63.72,71.02,86.25,61.91
GLAD2-LT01-2B-21E-2,40,42,56.836,148650.244,60.33,16.13,42.75,17.41,15.71,36.33,38.02,65.95,19.59,19.54,48.49,41.09,25.66,53.87,40.9,60.18,23.13,53.47,16.76,49.02,72.83,29.74,70.39,31.25,45.71,63.34,28.58,18.83,32.7,15.49,32.31,50.39,61.86,48.06,26.53,60.09,41.07,17.97,66.58,71.14,38.14,21.72,35.22,40.76,16.9,23.76,17.63,40.31,39.13,48.94
GLAD2-LT01-2B-21E-2,60,62,56.986,149179.594,36.52,54.88,11.02,50.99,39.69,65.03,75.77,60.34,47.84,39.88,55.45,48.04,25.17,45.73,51.3,61.86,19.62,56.07,52.14,49.24,66.14,73.3,46.8,26.33,69.98,53.27,27.43,67.54,22.12,56.56,43.34,28.3,29.46,37.36,87.63,19.43,38.95,64.58,42.41,82.33,72.12,37.47,49.42,57.77,22.62,18.76,38.2,60.13,44.51,55.39
GLAD2-LT01-2B-21E-2,100,102,57.287,150241.823,66.92,53.72,36,58.59,20.3,35.24,46.51,44.66,26.01,42.64,54.78,23.42,33.68,45.5,28.07,17.35,12.85,40.61,25.24,24.31,42.46,19.47,35.41,85.25,21.05,47.78,31.86,23.66,52.38,23.09,17.09,56.56,27.61,45.94,56.92,30.89,54.22,47.56,40.79,29.48,34.33,35.75,37.98,52.11,54.32,52.38,75.84,25.02,32.21,52.99
GLAD2-LT01-2B-21E-2,120,122,57.438,150774.702,35.24,49.46,41.5,35.3,16.63,31.2,38.92,20.08,12.86,45.81,35.68,44.55,63.15,14.21,20.4,22.96,62.44,70.14,37.47,45.32,31.43,44.69,50.06,37.67,49.85,40.08,67.76,56.44,14.37,41.61,22.88,23.24,16.72,36.38,37.14,23.91,39.46,30.79,39.7,48.9,53.23,43.74,39.99,20.81,48.41,18.35,68.73,41.47,43.77,40.55
GLAD2-LT01-2B-21E-2,136,138,57.558,151198.182,41.2,58.32,16.72,19.92,46.86,37.83,18.59,74.71,32.24,20.71,25.04,49.39,38.75,32.45,14.16,18.54,27.04,20.72,31.4,63.81,28.41,62.97,58.53,18.42,35.66,18.42,35.66,42.33,27.21,42.33,13.2,44.36,38.69,28.88,40.41,55.36,62.5,54.72,32.85,47.92,64.8,31.13,16.67,17.08,13.48,38.58,46.74,35.05,43.39,39.25
GLAD2-LT01-2B-22E-1,10,12,57.837,152182.773,58.49,18.16,33.4,41.43,38.31,33.2,39.26,58.23,30.21,15.92,27.87,23.58,29.08,44.78,37.14,60.85,40.79,43.84,45.72,29.19,30.64,35.78,28.71,15.95,41.06,21.98,43.3,23.2,25.35,18.98,77.55,48.77,24.24,46.8,40.94,40.7,38.19,37.75,35.45,39.53,49.39,28.67,41.03,45.65,19.29,33.22,40.63,43.76,43.44,37.28
GLAD2-LT01-2B-22E-1,30,32,58.011,152796.819,55.77,42.79,47.51,46.37,33.01,37.11,56.73,35.14,21.51,33.43,32.6,23.63,23.68,36.05,42.43,25.31,22.95,35.05,32.93,35.74,62.62,22.59,54.15,25.31,28.12,46.08,37.15,33.47,38.09,54.13,31.36,34.02,63.29,44.1,44.97,30.55,59.65,44.63,18.09,26.41,51.77,27.91,38.04,31.92,38.85,43.9,45.41,37.63,49.21,35.23
GLAD2-LT01-2B-22E-1,40,42,58.098,153103.842,45.02,37.5,47.84,16.62,46.66,32.48,14.94,48.79,69.06,22.83,53.95,18.37,52.36,22.69,38.12,48.52,24.84,46.54,27.92,34.59,29.4,19.56,35.48,58.35,55.41,36.29,29.26,57.23,19.53,37.28,20.7,49.25,42.66,59.89,60.49,35.55,32.11,21.38,37.02,25.92,42.62,58.21,24.02,86.08,39.8,39.07,41.54,65.71,42.52,27.78
GLAD2-LT01-2B-22E-1,50,52,58.185,153410.865,50.93,32.2,62.28,46.47,47.36,47.98,49.93,32.57,26.26,62.73,55.78,24.65,48.12,35.72,32.93,41.91,53.1,44.7,35.04,25.58,35.79,60.34,29.27,51.08,58.02,35.78,75.19,32.83,43.7,42.66,32.33,40.15,35.13,28.87,16.06,29.13,35.92,38.01,27.49,57.68,44.64,20.79,16.88,55.45,34.97,46.63,56.33,41.02,13.28,53.22
GLAD2-LT01-2B-22E-1,70,72,58.359,154024.911,23.76,41.64,52.39,40.18,34.08,48.26,41.16,41.57,45.24,48.98,55.41,26.82,43.82,34.97,53.54,43.54,36.81,15.18,44.97,46.74,16.88,43.2,36.68,63.29,40.9,44.49,30.46,47.69,32.39,26.74,28.1,61.26,43.66,57.71,50.84,26.24,31.74,59.15,71.6,45.6,20.35,27.98,38.23,28.62,29.37,37.86,41.96,44.05,32.81,51.2
GLAD2-LT01-2B-22E-1,90,92,58.533,154638.957,34.98,51.72,34.23,43.15,25.63,31.25,29.39,30.89,51.65,38.45,44.92,45.44,63.84,43.41,27.08,36.35,41.54,39.95,24.23,48.29,47.72,26,65.21,57.85,21.5,34.76,46.36,34.77,28.05,41.44,50.15,36.63,44.22,30.63,33.67,49.46,28.04,49.82,32.31,45.63,35.93,46.18,22.95,36.38,62.12,50.49,41.86,25.04,48.1,41.09
GLAD2-LT01-2B-22E-2,0,2,58.724,155312.996,34.7,22.71,52.76,38.3,16.12,22.18,37.02,43.71,15.87,33.57,37.64,51.64,28.13,28.13,37.69,22.99,38.78,67.77,42.03,38.4,31.9,46.41,32.2,20.68,19.9,35.47,23.83,27.76,30.56,21.91,19.59,33.76,39.52,45.27,42.06,30.47,46.68,34.89,38.84,16.27,45.03,29.05,35.99,34.87,32.86,57.01,40.75,20.69,49.55,55.65
GLAD2-LT01-2B-22E-2,20,22,58.898,155927.042,38.66,44.42,29.41,34.77,53.52,26.6,36.15,34.24,34.97,35.46,42.04,24.9,31.43,40.77,34.78,30.41,72.44,33.81,32.65,24,26.61,35.86,45.05,42.96,29.39,42.86,38.09,29.19,29.12,48.91,25.65,35.84,36.88,42.79,32.43,51.04,13.67,27.22,37.63,50.07,17.37,45.44,24,39.33,21.51,30.27,35.33,45.39,51.27,24.94
GLAD2-LT01-2B-22E-2,40,42,59.072,156541.088,49.42,27.28,22.04,30.96,28.3,39.81,35.04,55.68,38.65,26.87,34.63,67.62,51.44,36.13,49.49,22.67,30.15,49.49,32.62,30.95,34.5,63.11,30.29,26.94,52.25,40.57,37.5,42.19,37.29,37.59,27.37,53.81,27.62,44.63,18.55,21.57,34.08,32.47,55.34,51.89,25.78,34.02,59.81,25.11,37.28,34.74,38.24,27.15,33.21,33.74
GLAD2-LT01-2B-22E-2,60,62,59.246,157155.134,24.97,38.85,16.45,20.89,34.42,40.75,23.61,32.59,18.64,25.51,45.76,20.27,27.42,27.28,20.65,27.9,24.8,46.21,28.54,23.68,38.2,32.37,26.06,34.65,55.23,15.1,20.75,60.21,57.96,64.78,31.09,46.35,24.86,18.24,55.99,33.68,23.15,21.54,26.19,32.01,22.72,31.97,35.44,28.3,35.04,38.03,36.8,27.18,39.56,45.72
GLAD2-LT01-2B-22E-2,80,82,59.42,157769.18,37.96,15.74,41.04,14.9,16.26,21.13,38.17,33.68,36.31,59.35,50.16,28.12,18.82,74.63,26.93,20.77,28.62,16.01,21.3,32.06,34.77,20.55,63.8,92.79,29.55,22.66,22.07,31.02,23.88,17.21,26.55,21.52,29.53,18.51,25.04,34.91,23.74,19,24.51,24.02,57.91,59.78,31.67,29.12,29.88,28.92,28.59,24.7,30.12,85.35
GLAD2-LT01-2B-23E-2,25,27,61.012,163387.348,42.42,20.61,12.66,48.3,40.36,33.14,82.97,60.82,37.49,94.87,16.68,23.47,16.46,45.73,66.4,30.04,47.62,15.96,24.38,19.99,27.07,22.38,39.69,60.73,24.4,34.04,60.89,26.62,39.39,93.85,27.14,47.67,77.4,20.73,28.92,21.85,21.74,16.67,21.66,77.2,78.23,72.45,21.77,94.86,13.71,30.27,21.54,30.1,20.85,70.34
GLAD2-LT01-2B-23E-3,109,111,62.669,169234.901,32.66,68.03,33.95,36.22,82.53,21.8,20.95,10.75,30.38,50.6,32.45,20,32.37,17.15,26.81,19.18,21.99,67.42,26.8,29.26,36.61,26.94,30.96,27.77,21.1,31.16,27.2,22.31,16.67,18.3,12.31,29.05,16.54,15.36,17.08,12.42,17.01,29.59,23.36,29.28,29.78,23.26,21.16,28.38,24.05,19.33,22.31,11.81,27.63,21.66
GLAD2-LT01-2B-23E-4,0,2,62.677,169263.133,59.18,13.28,11.09,21.5,22.04,27.57,22.65,15.93,24.22,27.44,23.74,47.41,23.88,24.77,23.95,24.9,25.31,48.05,13.28,49.27,48.24,30.48,40.26,23.74,96.98,64.65,82.04,21.22,13.2,58.95,58.88,27.35,42.27,15.78,14.06,42.59,19.46,20.23,16.4,75.48,15.17,74.69,89.47,42.81,26.95,43.13,14.5,,,
