Pup_ID,Date,Temp,ObsID,LitterID,Age,Sex,Weight,Headlength
2331,2013-05-13,10.12,1,315,12,F,6,18.1
2332,2013-05-13,10.12,1,315,13,F,7.2,20.4
2333,2013-05-13,10.12,1,602,12.5,F,6.3,19.5
2334,2013-05-13,10.12,1,327,12,M,7.1,19.9
2335,2013-05-13,10.12,1,649,13,M,6.2,19.7
2336,2013-05-13,10.12,1,632,14,F,7,21.4
2337,2013-05-13,10.12,1,332,12.5,F,6.7,19.2
2338,2013-05-13,10.12,1,332,12,F,6.2,19.5
2339,2013-05-13,10.12,1,332,12,M,6.1,19.6
2340,2013-05-13,10.12,1,332,12,M,6,19.3
2341,2013-05-13,10.12,1,332,12,M,5.9,19.3
2342,2013-05-13,10.12,1,332,12,F,5.7,19.6
2343,2013-05-13,10.12,1,332,12,F,5.8,19.3
2344,2013-05-13,10.12,1,332,12,M,5.5,19
2345,2013-05-13,10.12,1,332,12,F,6.2,19.7
2346,2013-05-14,13.43,1,332,12,F,5.6,19.3
2347,2013-05-14,13.43,1,332,12,F,5.5,19.4
2348,2013-05-14,13.43,1,332,12,F,5.6,19.5
2349,2013-05-14,13.43,1,332,12,F,5.7,19.1
2350,2013-05-14,13.43,1,332,12,F,6.2,19.1
2351,2013-05-14,13.43,1,324,14,F,6.6,20.1
2352,2013-05-14,13.43,1,632,14,M,7.1,20.7
2353,2013-05-14,13.43,1,324,14,F,7.2,20.2
2354,2013-05-15,14.34,1,662,14,M,4.4,18.6
2355,2013-05-15,14.34,1,662,14,M,5.5,20.1
2356,2013-05-15,14.34,1,663,12,F,5.1,18.9
2357,2013-05-15,14.34,1,323,14,M,5.7,19.1
2358,2013-05-16,13.59,1,653,13,F,7.3,19.8
2359,2013-05-16,13.59,1,654,12,M,6.4,19.2
2360,2013-05-16,13.59,1,652,14,F,6.4,19.6
2361,2013-05-16,13.59,1,648,14,M,5.7,19.8
2362,2013-05-16,13.59,1,652,14,M,4.3,18.6
2363,2013-05-16,13.59,1,327,14,F,7.4,20.4
2364,2013-05-16,13.59,1,650,12,M,5.6,19.5
2365,2013-05-16,13.59,1,650,12,M,6.8,19.8
2366,2013-05-16,13.59,1,326,12,M,6.5,19.6
2367,2013-05-17,11.37,1,327,14,M,6.4,20.3
2368,2013-05-17,11.37,1,327,13,M,4.9,18.6
2369,2013-05-17,11.37,1,650,13.5,M,4.2,18.6
2370,2013-05-17,11.37,1,326,13,F,4.4,18
2371,2013-05-17,11.37,1,650,14,M,4.6,19.2
2372,2013-05-17,11.37,1,326,13,F,4.6,18.4
2373,2013-05-20,11.68,1,329,13,M,8.3,20.1
2374,2013-05-20,11.68,1,329,13,M,7.9,20.2
2375,2013-05-20,11.68,1,329,13,M,7.7,20.3
2376,2013-05-20,11.68,1,329,13,M,7.7,20.3
2377,2013-05-20,11.68,1,329,13,F,7.5,20.1
2378,2013-05-20,11.68,1,329,13,F,7.1,19.8
2379,2013-05-20,11.68,1,330,13,F,5.8,19.5
2380,2013-05-20,11.68,1,330,13,M,5.7,19.3
2381,2013-05-20,11.68,1,330,13,F,5.5,21.8
2382,2013-05-20,11.68,1,330,13,F,5.9,19.5
2383,2013-05-20,11.68,1,330,13,F,4.5,18.5
2384,2013-05-20,11.68,1,658,12,F,5.4,18.5
2385,2013-05-20,11.68,1,657,14,M,5.6,19.1
2386,2013-05-20,11.68,1,658,12,F,4.9,19
2387,2013-05-20,11.68,1,657,14,F,5.2,19
2388,2013-05-20,11.68,1,657,12,M,4.2,18.7
2389,2013-05-20,11.68,1,657,12,M,4,17.4
2390,2013-05-20,11.68,1,656,14,M,4.5,18.8
2391,2013-05-20,11.68,1,328,12,M,6,19
2392,2013-05-20,11.68,1,328,12,F,5.6,18.7
2393,2013-05-22,9.83,1,661,14,F,7.7,20.5
2394,2013-05-22,9.83,1,334,12,F,6.7,19.5
2395,2013-05-22,9.83,1,334,12,F,6.8,19.7
2396,2013-05-22,9.83,1,659,13,M,6.6,19.7
2397,2013-05-22,9.83,1,660,13,F,7,19.6
2398,2013-05-22,9.83,1,659,13.5,M,7,19.8
2399,2013-05-22,9.83,1,659,13,M,6.6,19.9
2400,2013-05-22,9.83,1,660,12,M,6.1,19.6
2401,2013-05-22,9.83,1,334,12,F,6.3,19.8
2402,2013-05-22,9.83,1,333,12,F,5.2,18.9
2403,2013-05-22,9.83,1,333,12,M,5.4,19
2404,2013-05-22,9.83,1,333,12,F,5.5,19.1
2405,2013-05-22,9.83,1,334,12,M,6.1,19
2406,2013-05-22,9.83,1,331,13,F,5.2,19.5
2407,2013-05-22,9.83,1,334,12,M,5.8,19.2
2408,2013-05-22,9.83,1,331,12,M,5,18.3
2409,2013-05-22,9.83,1,331,13,M,6.4,20.2
2410,2013-05-22,9.83,1,333,12,M,5.1,19
2411,2013-05-22,9.83,1,660,12.5,F,5.7,18.9
2412,2013-05-22,9.83,1,333,12,F,4.9,18.6
2413,2013-06-22,9.83,2,664,14,M,8.8,21.3
2414,2013-06-22,9.83,2,664,14,F,8.4,21.2
2415,2013-12-20,3.83,2,336,14,M,3.4,18
2416,2014-01-14,4.37,1,337,13.5,M,5.1,19.0
2417,2014-01-14,4.37,1,337,13.5,M,4.3,18.7
2418,2014-01-14,4.37,1,337,13.5,F,4.7,18.7
2419,2014-01-14,4.37,1,337,13.5,M,4.4,18.4
2420,2014-01-14,4.37,1,666,12.0,M,6.6,19.0
2421,2014-02-10,3.43,1,338,13.0,M,5.5,19.6
2422,2014-02-10,3.43,1,338,13.0,F,4.8,19.0
2423,2014-02-10,3.43,1,338,13.0,M,4.9,18.9
2424,2014-03-24,4.11,1,340,13.5,M,8.6,21.0
2425,2014-03-24,4.11,1,340,13.5,F,8.2,21.0
2426,2014-03-24,4.11,1,340,13.5,F,8.0,20.3
2427,2014-03-24,4.11,1,340,13.5,F,7.8,20.0
2428,2014-03-24,4.11,1,341,13.0,M,4.1,18.7
2429,2014-03-24,4.11,1,341,13.0,M,5.1,19.1
2430,2014-03-24,4.11,1,341,13.0,M,5.1,19.0
2431,2014-03-24,4.11,1,341,13.0,M,4.4,18.6
2432,2014-03-24,4.11,1,341,13.0,F,4.9,18.8
2433,2014-03-24,4.11,1,341,13.0,M,4.7,18.2
2434,2014-04-14,11.78,1,668,12,F,5.4,18.9
2435,2014-04-14,11.78,1,669,12,M,5,18
2436,2014-04-14,11.78,1,669,12,M,5.1,18.2
2437,2014-04-14,11.78,1,669,12,M,5.3,18.4
2438,2014-04-14,11.78,1,342,13,M,7.3,19.9
2439,2014-04-14,11.78,1,342,13,F,7.6,19.9
2440,2014-04-14,11.78,1,342,13,F,7.2,19.6
2441,2014-05-12,9.45,1,671,13,F,6.5,19.8
2442,2014-05-12,9.45,1,671,13,F,6.3,19.1
2443,2014-05-12,9.45,1,671,13,M,6,18.7
2444,2014-05-12,9.45,1,670,14,F,6.9,19.6
2445,2014-05-12,9.45,1,670,14,M,7.2,20.1
2446,2014-05-12,9.45,1,343,12,F,5.5,18.8
2447,2014-05-12,9.45,1,343,12,F,5.6,18.5
2448,2014-05-12,9.45,1,343,12,F,5.6,18.9
2449,2014-05-12,9.45,1,343,12,F,4.4,17.7
2450,2014-05-12,9.45,1,343,12,M,5.3,18.8
2451,2014-05-12,9.45,1,343,12,F,5.1,18.4
2452,2014-05-12,9.45,1,343,12,M,5.6,18.9
2453,2014-05-12,9.45,1,343,12,M,5.5,18.9
2454,2014-05-12,9.45,1,343,12,M,5.2,18
2455,2014-05-12,9.45,1,343,12,M,5.1,18.8
2456,2014-06-06,16.66,1,673,13,F,4.5,18.2
2457,2014-06-09,22.65,1,672,13,M,6.2,19.7
2458,2014-06-09,22.65,1,673,13,F,5.4,19.6
2459,2014-06-09,22.65,1,673,13,F,5.1,19
2460,2014-06-23,19.82,1,344,12.5,F,6.1,18.5
2461,2014-06-23,19.82,1,344,12.5,F,5.6,18.1
2462,2014-06-23,19.82,1,675,13,M,6.1,19.9
2463,2014-06-23,19.82,1,674,14,F,7.2,20.6
2464,2014-06-23,19.82,1,345,13,F,6.4,20.3
2465,2014-06-23,19.82,1,674,14,F,6.6,20.2
2466,2014-06-23,19.82,1,345,13,F,6.3,20.3
2467,2014-06-23,19.82,1,675,13,F,5.9,19.8
2468,2014-06-23,19.82,1,676,14,M,7.4,21.1
2469,2014-06-23,19.82,1,676,14,F,7.7,20.7
2470,2014-06-23,19.82,1,676,14,M,8.1,21
2471,2014-06-23,19.82,1,676,14,M,7.4,21.7
2472,2014-06-23,19.82,1,676,14,F,7.6,20.7
2473,2014-06-23,19.82,1,678,13,M,6.9,20.1
2474,2014-06-23,19.82,1,678,13,M,5.8,19.5
2475,2014-06-23,19.82,1,346,12,M,6,19
2476,2014-06-23,19.82,1,347,13,M,7.4,20.1
2477,2014-06-23,19.82,1,347,13,F,7.3,19.9
2478,2014-06-23,19.82,1,677,13,M,6.2,19.5
2479,2014-08-18,15.77,1,348,12,M,6.4,19.7
2480,2014-08-18,15.77,1,348,12,M,6.2,19
2481,2014-08-18,15.77,1,348,12,F,6.2,19.3
2482,2014-08-18,15.77,1,348,12,F,6.1,19
2483,2014-08-18,15.77,1,350,13,M,5.9,19.3
2484,2014-08-18,15.77,1,350,13,F,5.1,18.6
2485,2014-08-18,15.77,1,350,13,M,5.2,18.8
2486,2014-08-18,15.77,1,350,13,F,5.3,18.7
2487,2014-08-18,15.77,1,350,13,M,5.5,18.9
2488,2014-08-18,15.77,1,350,13,M,5.2,18.3
2489,2014-08-18,15.77,1,350,13,M,5.5,19
2490,2014-08-18,15.77,1,350,13,M,5.7,18.8
2491,2014-08-18,15.77,1,350,13,F,5.5,18.9
2492,2014-08-18,15.77,1,349,12,F,4.5,18.4
2493,2014-08-18,15.77,1,349,12,M,4.5,18.5
2494,2014-08-18,15.77,1,349,12,M,4.5,18.7
2495,2014-08-18,15.77,1,349,12,M,4.2,18.5
2496,2014-08-18,15.77,1,349,12,F,4.2,18.2
2497,2014-08-18,15.77,1,349,12,M,4.4,18.2
2498,2014-09-01,13.71,1,679,12,F,5.3,18.7
2499,2014-09-01,13.71,1,351,12,M,5.8,19.4
2500,2014-09-10,17.60,2,680,12,M,7.1,20.6
2501,2014-09-10,17.60,1,681,12,M,4.6,17.7
2502,2014-09-10,17.60,1,681,13,M,6.1,19.9
2503,2015-05-11,16.16,1,682,12,M,5.6,19.1
2504,2015-05-11,16.16,1,682,12,F,4.9,18.5
2505,2015-05-11,16.16,1,682,12,F,4.8,18.6
2506,2015-05-11,16.16,1,682,12,F,5.2,19
2507,2015-05-11,16.16,1,682,12,M,5.1,19.2
2508,2015-06-20,13.92,2,683,13,M,7.1,21
2509,2015-06-20,13.92,2,683,13,F,7.7,20.1
2510,2015-06-20,13.92,2,683,13,M,8.6,21.2
2511,2015-06-20,13.92,2,683,13,F,8,20.3
2512,2015-08-01,17.10,2,352,13,M,6.6,19.5
2513,2015-09-07,12.35,1,685,13,M,5.5,18.7
2514,2015-09-07,12.35,1,685,13,F,6,19
2515,2015-09-07,12.35,1,684,14,M,5.8,19.3
2516,2015-09-07,12.35,1,686,12,M,5.3,18.1
2517,2015-09-07,12.35,1,686,12,F,5.5,18.7
2518,2015-09-07,12.35,1,684,14,M,4,17.7
2519,2015-09-07,12.35,1,684,14,M,5.7,19.4
2520,2015-09-07,12.35,1,686,12,F,5.1,18.6
2521,2015-12-24,6.67,2,353,13.5,F,5.5,19.9
2522,2015-12-24,6.67,2,354,13.5,F,5.6,20.5
2523,2015-12-24,6.67,2,355,13.5,F,5.7,19.6
2524,2015-12-24,6.67,2,356,13.5,M,6.4,19.8
2525,2015-12-24,6.67,2,357,13.5,F,6.1,19.6
2526,2016-01-06,4.62,2,358,14,F,5.5,19.7
2527,2016-01-06,4.62,2,358,14,M,6,20
2528,2016-01-06,4.62,2,358,14,M,6.2,19
2529,2016-01-06,4.62,2,358,14,M,5.9,22.6
2530,2016-01-06,4.62,2,359,12,F,6.4,19
2531,2016-01-06,4.62,2,359,13,F,7.1,19.8
2532,2016-01-06,4.62,2,359,12,M,6.1,18.7
2533,2016-05-04,9.41,2,360,12,F,5.2,19.8
2534,2016-05-04,9.41,2,360,12,F,5.2,19.3
2535,2016-05-04,9.41,2,360,12,M,4.5,19.2
2536,2016-05-04,9.41,2,360,12,F,5.4,19.2
2537,2016-05-04,9.41,2,360,12,F,4.9,18.2
2538,2016-05-04,9.41,2,687,13,M,5.6,17.9
2539,2016-05-04,9.41,2,687,13,F,5.8,19.1
2540,2016-05-09,15.22,2,361,14,F,6.3,20
2541,2016-05-09,15.22,2,361,14,M,5.3,19.9
2542,2016-05-09,15.22,2,361,14,F,6,19.5
2543,2016-05-22,16.54,2,691,12,F,5.2,19.1
2544,2016-05-25,12.78,1,688,13,M,7.5,20.4
2545,2016-05-27,18.21,1,362,13,F,4.5,18.5
2546,2016-05-27,18.21,1,362,12,M,5.2,18.5
2547,2016-05-27,18.21,1,362,12,M,5.5,19.4
2548,2016-05-27,18.21,1,362,12,F,4.9,18.4
2549,2016-05-27,18.21,1,362,12,M,5.6,19.3
2550,2016-05-27,18.21,1,689,13,F,7,20
2551,2016-05-27,18.21,1,689,13,F,6.9,20
2552,2016-05-31,14.25,2,690,13,M,7,22.8
2553,2016-05-31,14.25,2,694,12,F,6,18.1
2554,2016-05-31,14.25,2,694,12,M,5.6,17.5
2555,2016-05-31,14.25,2,363,13,F,5.7,20.2
2556,2016-05-31,14.25,2,363,12,M,5,19.2
2557,2016-05-31,14.25,2,363,12,F,5.3,20
2558,2016-05-31,14.25,2,363,12,M,5.8,19.1
2559,2016-05-31,14.25,2,692,14,M,7.4,20.2
2560,2016-05-31,14.25,2,692,14,F,6.6,20
2561,2016-05-31,14.25,2,692,14,F,7.9,20.9
2562,2016-05-31,14.25,2,692,13,F,6.8,20.9
2563,2016-05-31,14.25,2,692,14,F,7.1,20.9
2564,2016-06-03,14.91,2,693,13,M,6.7,19.3
2565,2016-06-03,14.91,2,693,13,M,6.3,19.3
2566,2016-06-03,14.91,2,693,13,F,6.5,21
2567,2016-06-03,14.91,2,695,13,F,6.6,19.2
2568,2016-06-03,14.91,2,695,13,F,5.9,19.7
2569,2016-06-03,14.91,2,695,13,M,5.8,19.2
2570,2016-06-03,14.91,2,695,12,F,5.5,18.5
2571,2016-06-03,14.91,2,695,13,M,5.9,19.6
2572,2016-06-03,14.91,2,695,13,F,5.8,19.5
2573,2016-06-03,14.91,2,695,13,F,5.8,19.3
2574,2016-06-03,14.91,2,695,12,M,5.8,20.4
2575,2016-07-07,19.15,1,364,14,M,5.4,20
2576,2016-07-11,22.80,1,698,13.5,F,5.9,19.2
2577,2016-07-11,22.80,1,704,13,F,6.1,19.8
2578,2016-07-11,22.80,1,704,13,M,5.2,19.1
2579,2016-07-11,22.80,1,703,13,F,6.7,20.3
2580,2016-07-11,22.80,1,697,13,F,6.7,20.1
2581,2016-07-11,22.80,1,696,13,M,6.9,20
2582,2016-07-11,22.80,1,696,13,M,7.2,20.4
2583,2016-07-11,22.80,1,696,13,F,6.9,19.7
2584,2016-07-11,22.80,1,696,13,F,7.7,20.8
2585,2016-07-11,22.80,1,696,13,M,6.7,20
2586,2016-07-11,22.80,1,701,13,F,9,20.6
2587,2016-07-11,22.80,1,701,13,F,8.3,20.6
2588,2016-07-11,22.80,1,702,12,F,8.5,20.2
2589,2016-07-11,22.80,1,702,12.5,M,6.8,19.7
2590,2016-07-11,22.80,1,702,12,F,7.8,20
2591,2016-07-11,22.80,1,702,12,F,7.5,20.3
2592,2016-07-11,22.80,1,702,12,F,7.3,20.4
2593,2016-07-11,22.80,1,702,12.5,F,7,19.8
2594,2016-07-11,22.80,1,702,12,M,7.5,20.4
2595,2016-07-11,22.80,1,702,12,M,7.5,19.6
2596,2016-07-11,22.80,1,702,12,M,7.5,19.8
2597,2016-07-11,22.80,1,702,12.5,F,7.5,20.1
2598,2016-07-11,22.80,1,699,13,M,3.9,18.4
2599,2016-07-11,22.80,1,699,13,F,3.7,17.9
2600,2016-07-11,22.80,1,699,12,M,3.6,17.6
2601,2016-07-11,22.80,1,699,12,F,4,18.2
2602,2016-07-11,22.80,1,699,13,M,4.1,18.5
2603,2016-07-11,22.80,1,699,12,M,3.7,17.4
2604,2016-07-11,22.80,1,699,13,F,3.8,18.6
2605,2016-07-11,22.80,1,699,13,F,3.7,18.1
2606,2016-07-11,22.80,1,699,12,M,3.4,17.6
2607,2016-07-11,22.80,1,365,13,F,4.1,17.4
2608,2016-07-11,22.80,1,365,12,F,4.5,18
2609,2016-07-11,22.80,1,365,12,M,4.1,18.3
2610,2016-07-15,13.26,1,366,12,M,5.5,19.4
2611,2016-07-15,13.26,1,700,12,F,5.7,18.9
2612,2016-07-15,13.26,1,366,12,M,5.2,18.3
2613,2016-07-15,13.26,1,708,12,M,6.1,19.2
2614,2016-07-25,20.61,1,705,14,F,6.2,19.6
2615,2016-07-25,20.61,1,706,12,M,7,19.6
2616,2016-07-25,20.61,1,706,12,F,7.3,19.9
2617,2016-07-25,20.61,1,367,13,F,7.4,20.1
2618,2016-07-25,20.61,1,367,13,M,6.7,19.9
2619,2016-07-25,20.61,1,367,13,M,7,19.2
2620,2016-07-25,20.61,1,367,13,F,6.9,20.5
2621,2016-07-25,20.61,1,367,13,M,6.4,19.6
2622,2016-07-25,20.61,1,367,13,M,5.6,19
2623,2016-07-25,20.61,1,707,13,M,6.4,19.7
2624,2016-08-22,15.69,2,368,14,M,6.9,20.1
2625,2016-08-22,15.69,2,368,13,M,6.7,20.6
2626,2016-08-22,15.69,2,368,13,F,5.6,19.4
2627,2016-08-22,15.69,2,368,13,F,6.5,19.6
2628,2012-07-27,22.69,2,560,13,M,7.5,19.7
2629,2012-07-27,22.69,2,560,13,M,6.7,19
2630,2012-07-27,22.69,2,560,13,F,6.8,20.6
2631,2012-07-27,22.69,2,559,13,F,4.6,20.1
2632,2012-07-27,22.69,2,560,13,M,7.1,20.6
2633,2012-07-27,22.69,2,276,13,F,6.3,19.2
